Alliance,Carrier,Origin,Destination,Equip,seats_f,start_date,end_date,days_flying
skyteam,AF,CGK,SIN,77W,8,2015-02-04,2015-03-27,51
skyteam,AF,CPT,CDG,772,4,2015-01-18,2015-03-26,67
skyteam,AF,CUN,CDG,77W,8,2014-12-03,2015-03-27,114
skyteam,AF,DEL,CDG,772,4,2015-01-07,2015-03-27,79
skyteam,AF,DEL,CDG,77W,8,2014-12-01,2015-03-28,117
skyteam,AF,DKR,CDG,772,4,2014-12-09,2015-03-17,98
skyteam,AF,DKR,CDG,77W,8,2015-01-03,2015-03-18,74
skyteam,AF,DLA,CDG,772,4,2014-12-01,2015-03-27,116
skyteam,AF,DLA,SSG,772,4,2014-12-01,2015-03-28,117
skyteam,AF,DXB,CDG,77W,8,2014-12-10,2015-03-28,108
skyteam,AF,EZE,CDG,772,4,2014-12-02,2015-03-17,105
skyteam,AF,EZE,CDG,77W,8,2014-12-01,2015-03-16,105
skyteam,AF,EZE,MVD,772,4,2014-12-02,2015-03-06,94
skyteam,AF,EZE,MVD,77W,8,2014-12-01,2015-03-07,96
skyteam,AF,FDF,ORY,77W,8,2014-12-01,2015-03-27,116
skyteam,AF,FDF,ORY,77W,8,2014-12-21,2015-03-23,92
skyteam,AF,GIG,CDG,77W,8,2015-02-22,2015-03-27,33
skyteam,AF,GRU,CDG,77W,8,2015-02-22,2015-03-27,33
skyteam,AF,HAV,CDG,77W,8,2014-12-01,2015-03-07,96
skyteam,AF,HKG,CDG,77W,8,2014-12-01,2015-03-27,116
skyteam,AF,HND,CDG,772,4,2014-12-01,2015-03-28,117
skyteam,AF,HND,CDG,772,4,2015-02-15,2015-03-28,41
skyteam,AF,JNB,CDG,388,9,2014-12-01,2015-03-27,116
skyteam,AF,KIX,CDG,772,4,2015-02-12,2015-03-28,44
skyteam,AF,LAD,CDG,77W,8,2014-12-30,2015-03-26,86
skyteam,AF,LAX,CDG,388,9,2014-12-01,2015-03-07,96
skyteam,AF,LAX,CDG,388,9,2014-12-04,2015-03-05,91
skyteam,AF,LAX,CDG,772,4,2014-12-03,2015-03-06,93
skyteam,AF,LAX,PPT,772,4,2014-12-02,2015-03-07,95
skyteam,AF,LBV,CDG,77W,8,2014-12-11,2015-03-27,106
skyteam,AF,LIM,CDG,772,4,2014-12-03,2015-03-27,114
skyteam,AF,MRU,CDG,77W,8,2014-12-01,2015-03-27,116
skyteam,AF,MVD,EZE,772,4,2014-12-02,2015-03-06,94
skyteam,AF,MVD,EZE,77W,8,2014-12-01,2015-03-07,96
skyteam,AF,NRT,CDG,77W,8,2014-12-01,2015-03-28,117
skyteam,AF,NSI,CDG,772,4,2014-12-02,2015-03-24,112
skyteam,AF,NSI,CDG,772,4,2014-12-25,2015-03-26,91
skyteam,AF,ORY,FDF,77W,8,2014-12-01,2015-03-28,117
skyteam,AF,ORY,FDF,77W,8,2014-12-21,2015-03-23,92
skyteam,AF,ORY,PTP,77W,8,2014-12-01,2015-03-28,117
skyteam,AF,ORY,PTP,77W,8,2015-01-20,2015-03-23,62
skyteam,AF,PEK,CDG,77W,8,2014-12-22,2015-03-28,96
skyteam,AF,PPT,LAX,772,4,2014-12-03,2015-03-06,93
skyteam,AF,PTP,ORY,77W,8,2014-12-01,2015-03-27,116
skyteam,AF,PTP,ORY,77W,8,2015-01-20,2015-03-23,62
skyteam,AF,PTY,CDG,772,4,2015-01-05,2015-03-22,76
skyteam,AF,PUJ,CDG,77W,8,2014-12-11,2015-03-01,80
skyteam,AF,PVG,CDG,388,9,2015-01-02,2015-03-28,85
skyteam,AF,PVG,CDG,77W,8,2015-01-04,2015-03-26,81
skyteam,AF,SCL,CDG,772,4,2014-12-24,2015-03-14,80
skyteam,AF,SCL,CDG,77W,8,2014-12-02,2015-03-12,100
skyteam,AF,SCL,CDG,77W,8,2014-12-05,2015-03-13,98
skyteam,AF,SGN,CDG,77W,8,2014-12-03,2015-03-27,114
skyteam,AF,SIN,CDG,77W,8,2015-02-05,2015-03-28,51
skyteam,AF,SIN,CGK,77W,8,2015-02-04,2015-03-29,53
skyteam,AF,SSG,DLA,772,4,2014-12-01,2015-03-28,117
skyteam,CI,AKL,BNE,744,12,2014-12-02,2015-03-01,89
skyteam,CI,BKK,TPE,744,12,2015-02-17,2015-03-27,38
skyteam,CI,BNE,AKL,744,12,2014-12-02,2015-03-01,89
skyteam,CI,BNE,TPE,744,12,2014-12-02,2015-03-01,89
skyteam,CI,CAN,TPE,744,12,2015-01-16,2015-03-28,71
skyteam,CI,CTS,TPE,744,12,2014-12-01,2015-03-28,117
skyteam,CI,HKG,TPE,744,12,2015-01-08,2015-03-28,79
skyteam,CI,HKG,TPE,744,12,2015-01-28,2015-03-28,59
skyteam,CI,HKG,TPE,744,12,2015-01-29,2015-03-27,57
skyteam,CI,HKG,TPE,744,12,2015-02-16,2015-03-27,39
skyteam,CI,KIX,TPE,744,12,2015-02-02,2015-03-07,33
skyteam,CI,KIX,TPE,744,12,2015-02-03,2015-03-28,53
skyteam,CI,KIX,TPE,744,12,2015-02-06,2015-03-27,49
skyteam,CI,KIX,TPE,744,12,2015-02-19,2015-03-26,35
skyteam,CI,NRT,TPE,744,12,2015-01-09,2015-03-28,78
skyteam,CI,PEK,TPE,744,12,2015-01-05,2015-03-27,81
